,id,region,profit,cost
0,59869,Sweden,0.36,299441.97
0,59870,Canada,0.83,652163.82
0,59871,India,0.48,438336.2
0,59872,UK,0.4,157275.76
0,59873,Sweden,0.36,112729.26
0,59874,US,0.88,695584.26
0,59875,Russia,0.74,851322.9
0,59876,UK,0.66,167892.19
0,59877,Singapore,1.0,449373.4
0,59878,Brazil,0.17,760280.11
0,59879,Sweden,0.98,951070.47
0,59880,Singapore,0.33,618059.58
0,59881,UK,0.43,246886.16
0,59882,SriLanka,0.29,369449.76
0,59883,SriLanka,0.6,235629.17
0,59884,Australia,0.79,337363.69
0,59885,Canada,0.66,992448.45
0,59886,SriLanka,0.47,520290.05
0,59887,India,0.3,725759.05
0,59888,US,0.83,814372.65
0,59889,UK,0.79,834986.97
0,59890,UK,0.45,481817.21
0,59891,Brazil,0.09,401903.51
0,59892,US,0.26,331180.17
0,59893,Brazil,0.2,810787.93
0,59894,Australia,0.91,843928.72
0,59895,Brazil,0.42,285740.54
0,59896,Sweden,0.61,519406.03
0,59897,Singapore,0.78,303413.25
0,59898,Singapore,0.21,958679.55
0,59899,Russia,0.49,766050.4
0,59900,US,0.68,159348.57
0,59901,Sweden,0.23,815875.57
0,59902,UK,0.08,195650.77
0,59903,Australia,0.28,254107.72
0,59904,UK,0.64,515192.96
0,59905,UK,0.29,260161.71
0,59906,Russia,0.25,883538.57
0,59907,Russia,0.41,151917.82
0,59908,US,0.39,770644.56
0,59909,Sweden,0.79,966688.9
0,59910,UK,0.51,819128.67
0,59911,Brazil,0.67,206401.5
0,59912,US,0.89,226147.9
0,59913,Russia,0.55,486426.63
0,59914,Sweden,0.06,472267.89
0,59915,Sweden,0.29,100480.99
0,59916,Russia,0.43,192221.89
0,59917,Brazil,0.08,722374.59
0,59918,US,0.08,810790.05
0,59919,UK,0.79,459535.35
0,59920,India,0.1,679809.55
0,59921,Sweden,0.19,222342.0
0,59922,SriLanka,0.7,890014.14
0,59923,US,0.47,963255.71
0,59924,Brazil,0.5,379664.21
0,59925,Brazil,0.76,974200.94
0,59926,India,0.64,617914.29
0,59927,Brazil,0.04,586928.68
0,59928,Canada,0.88,917765.22
0,59929,India,0.38,866339.01
0,59930,Sweden,0.7,879752.55
0,59931,Brazil,0.47,282317.43
0,59932,India,0.63,255247.59
0,59933,Canada,0.55,360457.43
0,59934,Canada,0.88,327304.98
0,59935,Russia,0.52,542627.66
0,59936,Singapore,0.77,526724.1
0,59937,US,0.71,721029.18
0,59938,Sweden,0.67,541190.38
0,59939,Russia,0.66,343744.13
0,59940,India,0.82,512992.32
0,59941,SriLanka,0.93,649293.74
0,59942,Singapore,0.7,684576.03
0,59943,SriLanka,0.41,930666.1
0,59944,Brazil,0.06,296359.55
0,59945,Russia,0.72,272499.5
0,59946,Canada,0.1,373861.9
0,59947,US,0.17,630210.33
0,59948,US,0.33,736819.13
0,59949,Russia,0.54,834686.12
0,59950,SriLanka,0.45,477476.13
0,59951,US,0.53,135769.18
0,59952,SriLanka,0.65,593828.53
0,59953,SriLanka,0.31,120723.69
0,59954,Sweden,0.79,773435.7
0,59955,Singapore,0.26,570428.92
0,59956,Australia,0.08,391468.5
0,59957,Australia,0.1,168401.02
0,59958,Russia,0.46,710508.36
0,59959,SriLanka,0.56,887479.69
0,59960,Russia,0.31,828349.51
0,59961,Sweden,0.5,666228.45
0,59962,Russia,0.93,541410.12
0,59963,Brazil,0.85,692205.75
0,59964,Sweden,0.46,246558.74
0,59965,UK,0.41,560308.6
0,59966,US,0.26,772479.6
0,59967,Singapore,0.81,631837.78
0,59968,SriLanka,0.97,626628.99
0,59969,India,0.27,134006.37
0,59970,SriLanka,0.05,870110.97
0,59971,India,0.9,936570.03
0,59972,Sweden,0.04,206136.06
0,59973,Canada,0.66,757163.92
0,59974,Australia,0.31,934904.45
0,59975,Russia,0.28,950064.78
0,59976,India,0.59,807738.47
0,59977,Canada,0.69,597228.45
0,59978,Russia,0.69,896058.4
0,59979,SriLanka,0.62,964570.26
0,59980,UK,0.63,326832.6
0,59981,Russia,0.02,513188.16
0,59982,US,0.97,422435.59
0,59983,Russia,0.7,917072.11
0,59984,Singapore,0.92,639337.62
0,59985,Brazil,0.35,693826.32
0,59986,Canada,0.75,513412.06
0,59987,Sweden,0.64,148553.76
0,59988,Australia,0.7,739049.52
0,59989,India,0.28,513743.3
0,59990,US,0.66,925928.48
0,59991,US,0.52,789615.56
0,59992,Russia,0.31,918237.67
0,59993,US,1.0,521896.58
0,59994,Singapore,0.68,138128.56
0,59995,Singapore,0.56,629691.32
0,59996,Russia,0.34,511191.17
0,59997,SriLanka,0.84,104498.42
0,59998,Brazil,0.82,825992.52
0,59999,India,0.11,885661.7
0,60000,Sweden,0.45,667003.94
0,60001,Brazil,0.07,448086.68
0,60002,Singapore,0.3,962704.41
0,60003,Australia,0.84,633250.18
0,60004,Singapore,0.4,610468.78
0,60005,Singapore,0.2,424080.5
0,60006,SriLanka,0.16,353679.44
0,60007,Sweden,0.22,699101.82
0,60008,SriLanka,0.29,996902.08
0,60009,UK,0.95,674172.75
0,60010,Australia,0.34,493219.17
0,60011,Russia,0.57,850399.28
0,60012,Australia,0.28,693933.6
0,60013,Singapore,0.26,851717.96
0,60014,India,0.27,597965.23
0,60015,Australia,0.53,593879.59
0,60016,Australia,0.85,925685.61
0,60017,US,0.28,204794.91
0,60018,US,0.95,675419.55
0,60019,US,0.49,960594.86
0,60020,Russia,0.77,942934.65
0,60021,UK,0.11,568475.97
0,60022,US,0.24,925535.62
0,60023,Sweden,0.22,659666.56
0,60024,India,0.37,257244.38
0,60025,Sweden,0.16,100925.7
0,60026,US,0.22,593384.8
0,60027,Russia,0.36,802092.97
0,60028,Brazil,0.8,890705.84
0,60029,SriLanka,0.88,798130.96
0,60030,Brazil,0.95,573172.98
0,60031,India,0.91,962494.34
0,60032,Russia,0.94,638878.01
0,60033,India,0.76,304692.88
0,60034,Sweden,0.81,317242.49
0,60035,Brazil,0.4,177879.28
0,60036,Brazil,0.27,116301.43
0,60037,India,0.04,487878.71
0,60038,Brazil,0.07,943414.54
0,60039,Russia,0.99,302468.83
0,60040,UK,0.53,470494.39
0,60041,UK,0.25,460228.75
0,60042,SriLanka,0.91,817275.8
0,60043,Russia,0.92,199038.22
0,60044,Brazil,0.7,682118.74
0,60045,Australia,0.77,626896.59
0,60046,Australia,0.28,934505.46
0,60047,India,0.14,667507.3
0,60048,UK,0.78,179401.48
0,60049,Russia,0.55,736554.08
0,60050,Russia,0.18,199519.68
0,60051,US,0.35,455017.3
0,60052,India,0.4,222917.56
0,60053,India,0.13,293245.27
0,60054,India,0.96,912592.5
0,60055,India,0.06,858938.4
0,60056,Brazil,0.15,180702.81
0,60057,SriLanka,0.97,153236.88
0,60058,Sweden,0.21,733948.57
0,60059,SriLanka,0.58,731535.32
0,60060,US,0.1,899815.11
0,60061,Sweden,0.05,565331.3
0,60062,India,0.89,894362.25
0,60063,Brazil,0.99,351645.53
0,60064,US,0.11,114768.92
0,60065,Russia,0.76,516423.8
0,60066,UK,0.17,291903.39
0,60067,Brazil,0.29,908834.29
0,60068,UK,0.47,192577.77
0,60069,Canada,0.82,551610.23
0,60070,UK,0.82,829700.94
0,60071,SriLanka,0.04,551357.7
0,60072,UK,0.97,550990.04
0,60073,India,0.82,549836.4
0,60074,Russia,0.49,244138.36
0,60075,Sweden,0.7,891066.59
0,60076,Russia,0.24,766185.44
0,60077,Australia,0.3,763791.37
0,60078,Sweden,0.09,284843.54
0,60079,Sweden,0.52,271927.47
0,60080,Brazil,0.6,229893.62
0,60081,Canada,0.3,275540.32
0,60082,US,0.02,717411.41
0,60083,Russia,0.09,588523.3
0,60084,India,0.97,744703.88
0,60085,SriLanka,0.94,281350.87
0,60086,Russia,0.75,876949.13
0,60087,SriLanka,0.79,768796.05
0,60088,UK,0.83,899014.69
0,60089,UK,0.84,739538.89
0,60090,SriLanka,0.36,157212.31
0,60091,Australia,0.7,643567.35
0,60092,Australia,0.74,927131.15
0,60093,Brazil,0.92,246201.06
0,60094,Russia,0.7,743632.11
0,60095,Canada,0.13,401087.87
0,60096,US,0.45,532343.88
0,60097,Brazil,0.75,759940.29
0,60098,Canada,0.51,555740.7
0,60099,Brazil,0.23,825486.55
0,60100,US,0.93,819691.46
0,60101,Canada,0.97,877644.75
0,60102,Brazil,0.11,744147.3
0,60103,Australia,0.62,755333.93
0,60104,Brazil,0.78,914759.6
0,60105,SriLanka,0.99,175760.64
0,60106,Australia,0.03,796453.37
0,60107,Russia,0.45,773315.93
0,60108,Canada,0.95,479159.93
0,60109,Singapore,0.61,788223.9
0,60110,UK,0.68,619048.74
0,60111,Canada,0.91,852936.81
0,60112,Russia,0.69,422355.46
0,60113,Brazil,0.88,318280.69
0,60114,Canada,0.13,775376.78
0,60115,India,0.81,338409.09
0,60116,US,0.3,475908.66
0,60117,Australia,0.78,516305.35
0,60118,US,0.39,336717.05
0,60119,India,0.42,118245.18
0,60120,Singapore,0.18,782952.68
0,60121,Russia,0.75,645235.02
0,60122,UK,0.74,587501.02
0,60123,UK,0.64,621711.36
0,60124,SriLanka,0.1,281048.46
0,60125,Australia,0.12,943878.93
0,60126,UK,0.53,533214.24
0,60127,Singapore,0.54,274732.13
0,60128,UK,0.66,322612.09
0,60129,Australia,0.91,164582.69
0,60130,US,0.71,515573.97
0,60131,SriLanka,0.32,828754.84
0,60132,Australia,0.44,917857.19
0,60133,Canada,0.21,460725.86
0,60134,Russia,0.3,557398.6
0,60135,India,0.08,656421.7
0,60136,US,0.89,924334.45
0,60137,UK,0.46,115474.79
0,60138,Russia,0.84,115328.3
0,60139,Brazil,0.69,293061.94
0,60140,US,0.83,317834.2
0,60141,India,0.71,160250.18
0,60142,Australia,0.71,770617.61
0,60143,UK,0.15,296742.11
0,60144,SriLanka,0.79,116660.58
0,60145,Sweden,0.44,362344.65
0,60146,India,0.57,184042.88
0,60147,Brazil,0.89,548408.15
0,60148,Sweden,0.75,726113.31
0,60149,Singapore,0.26,871069.39
0,60150,India,0.89,745032.05
0,60151,Brazil,0.48,171130.66
0,60152,Russia,0.4,726725.14
0,60153,Australia,0.3,723358.93
0,60154,US,0.99,338027.03
0,60155,Canada,0.68,781976.68
0,60156,Canada,0.43,707732.88
0,60157,Australia,0.46,161605.53
0,60158,Australia,0.26,542792.33
0,60159,UK,0.98,402593.82
0,60160,SriLanka,0.41,264865.22
0,60161,SriLanka,0.12,191636.36
0,60162,Singapore,0.3,885613.41
0,60163,UK,0.82,690544.32
0,60164,Australia,0.31,357803.52
0,60165,US,0.73,156189.11
0,60166,US,0.24,556058.87
0,60167,Brazil,0.35,463116.84
0,60168,US,0.13,134881.62
0,60169,Brazil,0.7,118685.38
0,60170,Sweden,0.45,978852.49
0,60171,Sweden,0.63,341216.83
0,60172,Sweden,0.66,513459.12
0,60173,Brazil,0.22,890311.35
0,60174,Singapore,0.65,247619.52
0,60175,Singapore,0.99,656653.41
0,60176,Australia,0.53,560995.37
0,60177,Canada,0.75,578828.52
0,60178,US,0.08,834190.06
0,60179,Russia,0.02,204152.43
0,60180,Russia,0.35,302546.86
0,60181,Australia,0.46,412795.7
0,60182,India,0.9,283595.09
0,60183,Singapore,0.41,874773.99
0,60184,US,0.34,285453.5
0,60185,Australia,0.62,153331.86
0,60186,Sweden,0.98,914199.15
0,60187,UK,0.04,146570.63
0,60188,India,0.63,608717.48
0,60189,UK,0.07,863254.76
0,60190,Singapore,0.48,897486.36
0,60191,Singapore,0.57,111385.59
0,60192,SriLanka,0.03,131739.07
0,60193,US,0.02,360410.89
0,60194,Singapore,0.51,908506.4
0,60195,SriLanka,0.17,530054.46
0,60196,Singapore,0.13,413473.64
0,60197,SriLanka,0.15,355516.76
0,60198,US,0.49,804305.81
0,60199,US,0.12,915129.76
0,60200,SriLanka,0.64,531258.62
0,60201,UK,0.37,731178.6
0,60202,Canada,0.67,169327.91
0,60203,Sweden,0.57,830906.32
0,60204,Singapore,0.37,191995.98
0,60205,Canada,0.12,449003.29
0,60206,Sweden,0.57,292220.66
0,60207,Canada,0.41,664597.48
0,60208,UK,0.75,610485.95
0,60209,Russia,0.26,602982.85
0,60210,Australia,0.93,208771.76
0,60211,Australia,0.29,177156.45
0,60212,Singapore,0.03,302800.91
0,60213,Singapore,0.78,534021.44
0,60214,India,0.5,870897.75
0,60215,UK,0.02,109056.24
0,60216,Sweden,0.44,811163.35
0,60217,India,0.14,472668.72
0,60218,UK,0.76,622136.73
0,60219,Brazil,0.77,337145.23
0,60220,Brazil,0.56,620525.42
0,60221,SriLanka,0.38,224789.97
0,60222,SriLanka,0.64,634430.42
0,60223,SriLanka,0.65,496338.92
0,60224,SriLanka,0.09,762139.25
0,60225,Singapore,0.85,440297.1
0,60226,UK,0.4,240993.51
0,60227,Australia,0.25,763958.51
0,60228,India,0.36,438402.48
0,60229,US,0.98,889855.29
0,60230,Sweden,0.92,249689.37
0,60231,SriLanka,0.25,687516.51
0,60232,Australia,0.94,576601.81
0,60233,US,0.3,415944.13
0,60234,SriLanka,0.25,260855.72
0,60235,Singapore,0.54,511196.05
0,60236,Australia,0.71,325683.31
0,60237,Sweden,0.91,211732.68
0,60238,Sweden,0.18,465618.11
0,60239,Canada,0.69,861444.15
0,60240,Australia,0.12,750762.29
0,60241,Russia,0.06,912191.26
0,60242,Singapore,0.05,737926.08
0,60243,Australia,0.42,976366.89
0,60244,Russia,0.45,103999.78
0,60245,India,0.24,434843.85
0,60246,India,0.96,138354.52
0,60247,Singapore,0.58,459493.82
0,60248,Brazil,0.52,762213.47
0,60249,Singapore,0.92,717127.31
0,60250,US,0.42,780748.03
0,60251,India,0.18,305006.63
0,60252,Brazil,0.68,507138.65
0,60253,US,0.64,218450.56
0,60254,Russia,0.92,380598.64
0,60255,Australia,0.42,783446.9
0,60256,UK,0.38,625611.11
0,60257,Canada,0.51,577565.68
0,60258,Russia,0.76,408352.56
0,60259,Brazil,0.28,727079.54
0,60260,Singapore,0.5,703775.46
0,60261,Russia,0.21,145499.62
0,60262,India,0.64,452814.16
0,60263,Russia,0.43,467316.87
0,60264,UK,0.14,909148.19
0,60265,SriLanka,0.33,972389.62
0,60266,Russia,0.03,890093.93
0,60267,Canada,0.09,850618.5
0,60268,US,0.5,626456.25
0,60269,Australia,0.89,424384.76
0,60270,Australia,0.26,727615.79
0,60271,UK,0.86,431195.45
0,60272,SriLanka,0.41,409457.54
0,60273,UK,0.54,174158.7
0,60274,Canada,0.86,367556.54
0,60275,Russia,0.74,383992.86
0,60276,India,0.25,881590.44
0,60277,Brazil,0.43,836277.34
0,60278,US,0.95,209011.2
0,60279,Singapore,0.08,615642.62
0,60280,Russia,0.87,776115.15
0,60281,US,0.68,300755.1
0,60282,India,0.24,718239.76
0,60283,Sweden,0.65,449537.37
0,60284,Australia,0.19,645263.18
0,60285,Sweden,0.23,649676.29
0,60286,Brazil,0.26,153471.72
0,60287,Brazil,0.74,387122.52
0,60288,Australia,0.36,853668.59
0,60289,UK,0.04,422432.65
0,60290,Canada,0.74,330486.65
0,60291,Australia,0.58,989144.21
0,60292,Singapore,0.27,825227.01
0,60293,Canada,0.13,464041.45
0,60294,Brazil,0.52,543611.23
0,60295,Russia,0.82,580207.02
0,60296,Russia,0.88,673994.61
0,60297,SriLanka,0.26,989260.28
0,60298,Russia,0.87,204497.49
0,60299,UK,0.73,397339.99
0,60300,Brazil,0.4,306391.83
0,60301,Brazil,0.52,551236.93
0,60302,India,0.49,456039.99
0,60303,Russia,0.82,517640.63
0,60304,Australia,0.5,408698.23
0,60305,US,0.26,780487.55
0,60306,Sweden,0.39,910773.21
0,60307,UK,0.29,926462.04
0,60308,SriLanka,0.16,409537.08
0,60309,US,0.41,222218.32
0,60310,Sweden,0.84,630367.78
0,60311,US,0.04,259061.95
0,60312,UK,0.58,319815.14
0,60313,India,0.88,470175.48
0,60314,Canada,0.81,540394.55
0,60315,Russia,0.51,556951.22
0,60316,US,0.75,751960.13
0,60317,Sweden,0.36,862506.93
0,60318,Sweden,0.14,955622.04
0,60319,Brazil,0.44,892348.38
0,60320,India,0.55,278994.31
0,60321,Sweden,0.31,960439.3
0,60322,SriLanka,0.79,540027.86
0,60323,Russia,0.76,659628.64
0,60324,India,0.29,184927.45
0,60325,UK,0.92,619196.0
0,60326,Singapore,0.65,418076.16
0,60327,Canada,0.74,887673.0
0,60328,Canada,0.91,588538.18
0,60329,Sweden,0.27,511170.56
0,60330,Sweden,0.47,680792.06
0,60331,US,0.62,753459.05
0,60332,Singapore,0.66,940584.44
0,60333,Singapore,0.38,333097.15
0,60334,SriLanka,0.28,488725.99
0,60335,Singapore,0.38,350275.57
0,60336,SriLanka,0.88,493431.4
0,60337,Canada,0.34,960403.95
0,60338,Canada,0.19,524269.76
0,60339,India,0.98,526226.82
0,60340,Russia,0.53,282769.22
0,60341,Canada,0.65,990873.74
0,60342,Brazil,0.03,745551.33
0,60343,UK,0.52,161708.18
0,60344,US,0.73,907041.53
0,60345,Russia,0.75,699119.86
0,60346,UK,0.66,281488.54
0,60347,US,0.88,632028.99
0,60348,Russia,0.04,521609.66
0,60349,US,0.64,811395.55
0,60350,Russia,0.32,271175.88
0,60351,India,0.8,135934.52
0,60352,Sweden,0.83,734550.12
0,60353,UK,0.0,199044.37
0,60354,Australia,0.9,123892.5
0,60355,Brazil,0.27,866822.53
0,60356,Singapore,0.52,364752.24
0,60357,Singapore,0.08,252020.22
0,60358,Canada,0.7,850411.8
0,60359,UK,0.64,567942.26
0,60360,Brazil,0.65,649532.29
0,60361,Russia,0.18,528900.43
0,60362,UK,0.02,463405.24
0,60363,Singapore,0.13,996898.03
0,60364,Australia,0.83,194196.21
0,60365,Russia,0.58,885867.05
0,60366,SriLanka,0.79,935852.56
0,60367,Brazil,0.6,878161.78
0,60368,SriLanka,0.98,765371.62
0,60369,Singapore,0.14,824337.76
0,60370,US,0.86,327755.24
0,60371,Singapore,0.09,684684.49
0,60372,UK,0.29,376504.06
0,60373,Russia,0.92,827602.37
0,60374,Canada,0.72,751826.51
0,60375,India,0.41,376184.92
0,60376,India,0.18,245875.37
0,60377,Brazil,0.08,994983.33
0,60378,UK,0.38,298321.88
0,60379,Singapore,0.96,258376.98
0,60380,SriLanka,0.82,481713.66
0,60381,Brazil,0.5,633023.1
0,60382,Sweden,0.7,581346.58
0,60383,Russia,0.01,729060.05
0,60384,UK,0.04,375378.66
0,60385,Singapore,0.73,264144.04
0,60386,SriLanka,0.99,891824.69
0,60387,US,0.48,884716.88
0,60388,SriLanka,0.69,124819.99
0,60389,Australia,0.38,639335.43
0,60390,Singapore,0.91,390995.94
0,60391,US,0.55,493901.45
0,60392,Brazil,0.18,557299.61
0,60393,Canada,0.19,343401.35
0,60394,Brazil,0.98,402178.24
0,60395,SriLanka,0.57,968875.37
0,60396,Singapore,0.37,952846.44
0,60397,Brazil,0.73,835405.81
0,60398,Russia,0.87,549101.37
0,60399,Brazil,0.44,414311.11
0,60400,Russia,0.67,918632.4
0,60401,US,0.63,266087.68
0,60402,UK,0.16,454496.87
0,60403,India,0.93,984063.04
0,60404,Brazil,0.61,660623.82
0,60405,Sweden,0.21,621915.0
0,60406,US,0.32,909683.94
0,60407,Australia,0.18,483083.58
0,60408,UK,0.24,400076.08
0,60409,SriLanka,0.9,519050.98
0,60410,India,0.22,177757.23
0,60411,Canada,0.95,244373.54
0,60412,Canada,0.63,133808.42
0,60413,US,0.81,962249.24
0,60414,India,0.83,993186.78
0,60415,Canada,0.52,597727.45
0,60416,US,0.31,736393.45
0,60417,US,0.03,761159.66
0,60418,India,0.16,255106.7
0,60419,Australia,0.1,961392.44
0,60420,Russia,0.77,837807.55
0,60421,India,0.8,769695.44
0,60422,Canada,0.02,534003.74
0,60423,Australia,0.93,801770.89
0,60424,Singapore,0.87,660500.44
0,60425,India,0.38,583189.42
0,60426,Brazil,0.35,599505.04
0,60427,Sweden,0.02,341638.85
0,60428,Sweden,0.55,303687.7
0,60429,India,0.49,511588.7
0,60430,SriLanka,0.53,141805.63
0,60431,SriLanka,0.33,515367.01
0,60432,Brazil,0.3,685370.37
0,60433,Australia,0.09,984131.54
0,60434,India,0.72,354176.01
0,60435,Brazil,0.08,928644.27
0,60436,Russia,0.11,926832.07
0,60437,SriLanka,0.51,288077.75
0,60438,UK,0.5,117243.29
0,60439,Australia,0.36,642725.13
0,60440,Singapore,0.76,622857.48
0,60441,Australia,0.12,539267.88
0,60442,Russia,0.24,184363.24
0,60443,India,0.69,831149.86
0,60444,India,0.06,680062.3
0,60445,Australia,0.24,460423.41
0,60446,US,0.31,526563.78
0,60447,SriLanka,0.2,713470.47
0,60448,SriLanka,0.82,733046.02
0,60449,India,0.71,726780.07
0,60450,Singapore,0.91,967608.56
0,60451,India,0.76,873509.64
0,60452,SriLanka,0.39,704925.81
0,60453,Brazil,0.19,433785.4
0,60454,Canada,0.56,748562.24
0,60455,India,0.21,512980.13
0,60456,Russia,0.17,110964.65
0,60457,US,0.46,277846.12
0,60458,SriLanka,0.81,182430.2
0,60459,UK,0.97,892335.88
0,60460,India,0.73,623035.64
0,60461,Canada,0.54,152496.59
0,60462,Singapore,0.29,564213.92
0,60463,Australia,0.02,680346.84
0,60464,India,0.55,908232.54
0,60465,Australia,0.38,976665.92
0,60466,US,0.8,227644.94
0,60467,Singapore,0.44,871820.51
0,60468,SriLanka,0.0,868253.23
0,60469,Brazil,0.85,949355.98
0,60470,Australia,0.42,424184.65
0,60471,Russia,0.9,401642.08
0,60472,Sweden,0.88,135967.58
0,60473,Singapore,0.84,661968.08
0,60474,Brazil,0.52,429474.04
0,60475,India,0.53,592042.55
0,60476,Sweden,0.76,327332.16
0,60477,US,0.89,204092.81
0,60478,India,0.35,830059.66
0,60479,Canada,0.39,284110.47
0,60480,Brazil,0.26,195986.69
0,60481,Australia,0.31,303770.71
0,60482,Russia,0.07,396805.78
0,60483,Brazil,0.77,870355.76
0,60484,UK,0.55,399098.37
0,60485,Sweden,0.28,969884.87
0,60486,SriLanka,0.13,988612.03
0,60487,Australia,0.54,614139.12
0,60488,Canada,0.25,795778.49
0,60489,Singapore,0.71,632673.13
0,60490,Sweden,0.12,631448.59
0,60491,UK,1.0,269998.89
0,60492,US,0.12,396708.2
0,60493,Sweden,0.88,535449.89
0,60494,Brazil,0.83,971165.08
0,60495,Russia,0.05,631203.19
0,60496,US,0.01,279693.02
0,60497,Singapore,0.73,601016.37
0,60498,Canada,0.96,544031.18
0,60499,Brazil,0.98,103611.94
0,60500,Canada,0.52,930352.16
0,60501,US,0.35,336742.79
0,60502,Australia,0.31,791870.89
0,60503,Canada,0.43,667779.95
0,60504,Russia,0.18,118645.97
0,60505,Australia,0.07,784863.98
0,60506,Sweden,0.26,632187.79
0,60507,UK,0.1,367647.38
0,60508,Brazil,0.57,425587.71
0,60509,US,0.94,286725.3
0,60510,Brazil,0.68,372163.86
0,60511,Australia,0.73,755030.57
0,60512,US,0.9,113827.58
0,60513,Brazil,0.87,214820.19
0,60514,Russia,0.5,193534.95
0,60515,Canada,0.11,441466.45
0,60516,Brazil,0.67,284115.55
0,60517,Brazil,0.78,336967.67
0,60518,Singapore,1.0,549624.13
0,60519,Brazil,0.45,178130.16
0,60520,Canada,0.59,526764.6
0,60521,SriLanka,0.99,333767.41
0,60522,Brazil,0.69,957021.89
0,60523,Canada,0.59,430199.44
0,60524,SriLanka,0.85,796100.21
0,60525,Australia,0.64,902055.82
0,60526,Singapore,0.72,559898.88
0,60527,Singapore,0.37,782091.0
0,60528,Russia,0.85,783948.88
0,60529,US,0.55,416047.05
0,60530,India,0.23,626192.7
0,60531,Sweden,0.69,354839.91
0,60532,Australia,0.97,619690.68
0,60533,Canada,0.35,247263.4
0,60534,Australia,0.69,236991.93
0,60535,Australia,0.97,313548.21
0,60536,Russia,0.36,345876.53
0,60537,Singapore,0.41,236079.48
0,60538,Russia,0.26,593144.47
0,60539,Sweden,0.42,123571.74
0,60540,US,0.34,805092.77
0,60541,Brazil,0.53,120979.29
0,60542,Russia,0.51,883326.78
0,60543,UK,0.75,526534.48
0,60544,SriLanka,0.99,836084.24
0,60545,Australia,0.96,586706.37
0,60546,India,0.94,938411.87
0,60547,Canada,0.11,603713.43
0,60548,Russia,0.84,798327.73
0,60549,Singapore,0.86,591311.17
0,60550,SriLanka,0.27,838344.04
0,60551,US,0.47,928044.79
0,60552,SriLanka,0.34,417938.68
0,60553,India,0.61,666252.82
0,60554,SriLanka,0.33,788283.23
0,60555,UK,0.36,737953.65
0,60556,India,0.9,740303.51
0,60557,Canada,0.77,124080.67
0,60558,Singapore,0.43,875955.45
0,60559,US,0.95,472317.2
0,60560,India,0.68,903702.86
0,60561,US,0.51,830342.63
0,60562,India,0.81,719903.2
0,60563,Russia,0.45,639040.3
0,60564,Singapore,0.26,554344.17
0,60565,India,0.56,766850.21
0,60566,Brazil,0.77,403936.16
0,60567,SriLanka,0.79,801664.25
0,60568,US,0.66,285341.46
0,60569,US,0.99,156419.27
0,60570,Brazil,0.84,895051.92
0,60571,India,0.49,475764.9
0,60572,US,0.92,753804.4
0,60573,India,0.13,769589.45
0,60574,Canada,0.27,980574.19
0,60575,Canada,0.62,439274.61
0,60576,Australia,0.9,554119.47
0,60577,Brazil,0.64,503607.07
0,60578,Brazil,0.59,771475.78
0,60579,Russia,0.98,290257.51
0,60580,Singapore,0.15,755384.09
0,60581,Canada,0.13,527612.13
0,60582,SriLanka,0.46,626534.55
0,60583,US,0.96,562191.98
0,60584,Russia,0.85,572800.13
0,60585,Brazil,0.96,250233.63
0,60586,India,0.16,416973.1
0,60587,Sweden,0.54,580034.6
0,60588,Brazil,0.64,208239.4
0,60589,US,0.43,719616.47
0,60590,Brazil,0.84,612743.25
0,60591,Canada,0.04,804897.83
0,60592,Russia,0.95,436045.78
0,60593,Australia,0.07,345131.14
0,60594,Canada,0.33,677673.24
0,60595,Canada,0.29,192501.01
0,60596,Canada,0.42,577922.59
0,60597,Singapore,0.64,913222.34
0,60598,Sweden,0.12,160319.81
0,60599,Canada,0.41,853123.91
0,60600,Australia,0.97,257942.12
0,60601,UK,0.31,147534.61
0,60602,Russia,0.6,582615.19
0,60603,Canada,0.11,338634.9
0,60604,Russia,0.72,510598.9
0,60605,US,0.46,846195.39
0,60606,Russia,0.19,141642.76
0,60607,US,0.68,603783.82
0,60608,UK,0.43,466018.54
0,60609,Singapore,0.34,653485.91
